order_date,customer,grand_total
41642,Aaron Smayling,740
41779,Becky Castell,727
41934,Patricia Hirasaki,730
41951,Frank Preis,8
41928,Roland Schwarz,715
41726,Lena Cacioppo,875
41957,Katrina Edelman,268
41794,Katherine Nockton,509
41999,Mick Hernandez,819
41885,Ralph Kennedy,12
41949,Elizabeth Moffitt,493
41713,Brad Norvell,50
41745,Andrew Allen,16
41897,Tracy Blumstein,19
41730,Emily Grady,13
41885,Dorris liebe,15
41877,Guy Armstrong,192
41930,Barry Franzšsisch,53
41740,Mitch Gastineau,17
41677,Bryan Davis,241
41939,Shaun Chance,143
41648,Ricardo Sperren,893
41859,Matt Collins,245
41771,Zuschuss Carroll,44
41817,Olvera Toch,84
42004,Erica Bern,35
41955,Michelle Huthwaite,89
41774,Amy Hunt,563
41992,Doug Jacobs,2889
41830,Noel Staavos,67
41871,Doug O'Connell,19
41852,Katrina Willman,37
41897,Dorothy Badders,1017
41996,Jim Mitchum,127
41668,Beth Thompson,278
41915,Jane Waco,10
41816,Sarah Brown,401
41682,Victoria Wilson,21
41949,Susan Vittorini,391
41711,Bill Stewart,243
41946,Kalyca Meade,46
41790,Kelly Andreada,35
41926,Craig Reiter,905
41974,Max Engle,156
41887,Pete Kriz,1492
41976,Victoria Wilson,678
41991,Arianne Irving,505
41908,Arthur Gainer,178
41993,Tony Sayre,194
41754,Susan Vittorini,552
41818,Pauline Webber,1433
41905,Berenike Kampe,22
41859,Joni Wasserman,116
41894,Helen Andreada,31
41936,Jocasta Rupert,864
41944,Craig Yedwab,519
41979,Bart Folk,33
41720,Ted Butterfield,9
41883,Barry Gonzalez,660
41697,Bradley Talbott,2111
41844,Christine Phan,13
41887,Tiffany House,54
41982,Jeremy Pistek,1816
41887,Michael Moore,19
41778,Paul Prost,865
41934,Frank Carlisle,172
41799,Liz Willingham,10
41997,Jennifer Braxton,190
41982,Keith Herrera,3956
41906,Bill Donatelli,292
41702,Bill Tyler,400
41772,Charles Sheldon,551
41873,Sung Chung,267
41932,Mary O'Rourke,91
41978,Michael Stewart,588
41857,Pauline Webber,14
41972,Lindsay Shagiari,1072
41914,Dave Kipp,105
41803,Hunter Glantz,64
41778,Toby Swindell,18
41667,John Huston,194
41982,Alan Schoenberger,69
41998,Roy Franzšsisch,36
41870,Nat Gilpin,284
41978,Doug O'Connell,498
41977,Lena Cacioppo,306
41961,Greg Guthrie,14
41899,Barry Blumstein,15
41769,Laurel Beltran,806
41949,Adam Bellavance,240
41844,Philisse Overcash,400
41731,John Castell,43
41941,Lori Olson,48
41912,Jas O'Carroll,244
41808,Philip Fox,169
41687,Luke Foster,38
41975,Clay Cheatham,55
41919,Xylona Preis,150
41841,Carlos Soltero,79
41642,Fred Wasserman,17
41842,Anthony Rawles,1630
41964,Liz Pelletier,127
41680,Tom Prescott,398
41745,Adam Hart,196
41806,Kristen Hastings,120
42003,James Galang,696
41869,Tom Prescott,4416
41967,Janet Martin,105
41872,Lisa Ryan,352
41996,Sally Knutson,632
41806,Thomas Seio,2943
41974,Scott Williamson,174
41747,Bruce Geld,60
41803,Sarah Brown,91
41720,Clay Ludtke,1806
41953,Jim Epp,523
41989,Paul Lucas,23
41996,Jason Gross,916
41750,Christina VanderZanden,183
41664,Theone Pippenger,6
41967,Christopher Martinez,240
41870,Yana Sorensen,3859
41764,Chris Cortes,243
41687,Nat Gilpin,595
41946,Sharelle Roach,155
41785,Trudy Brown,806
41755,Lauren Leatherbury,92
41955,William Brown,46
41996,Theone Pippenger,2283
41964,Katharine Harms,624
41790,Suzanne McNair,38
41888,Michael Grace,147
41722,Sanjit Jacobs,35
41887,Aimee Bixby,92
41758,Jack Lebron,28
41991,Christine Abelman,495
41893,Linda Cazamias,147
41870,Helen Wasserman,2340
41835,Toby Carlisle,988
41830,Jamie Frazer,847
41790,Michael Granlund,206
41948,Frank Merwin,66
41998,Neola Schneider,264
41997,Michael Moore,58
41697,Dave Brooks,380
41846,John Castell,477
41912,Maureen Gastineau,693
41906,Bobby Elias,252
41999,Fred Hopkins,424
41906,Brooke Gillingham,29
41732,Tony Chapman,772
41963,Katherine Ducich,32
41873,Candace McMahon,994
41824,Frank Hawley,871
41972,Rick Hansen,89
41792,Helen Wasserman,4472
41789,Maris LaWare,523
41947,Daniel Lacy,76
41778,Adrian Barton,345
41960,Brian Moss,2
41697,Becky Martin,357
42000,Yoseph Carroll,751
41670,Liz Preis,2114
41702,Liz Preis,73
41964,Jennifer Halladay,53
41907,Mick Hernandez,1170
41906,Duane Benoit,879
41898,Carl Ludwig,1082
41852,Erin Ashbrook,55
41717,Jason Klamczynski,91
41870,Chloris Kastensmidt,11
41841,Elizabeth Moffitt,1108
41804,Paul Gonzalez,182
41779,Jason Fortune-,109
41815,Caroline Jumper,96
41908,Carol Adams,24
41739,Sue Ann Reed,284
41772,Cynthia Arntzen,153
41905,Christina Anderson,392
41893,Shahid Hopkins,19
41723,Mark Van Huff,272
41907,Frank Atkinson,1365
41957,Ted Trevino,3321
41951,Deborah Brumfield,822
41975,Sean Christensen,423
41988,Gary Mitchum,283
41956,Sylvia Foulston,29
41690,Nicole Hansen,1246
41970,Liz Thompson,221
41746,Edward Becker,503
41742,Bill Donatelli,70
41719,Harry Greene,331
41987,Emily Phan,262
42002,Susan Vittorini,123
41960,Mick Brown,17
41868,Sarah Jordon,81
41677,Mark Van Huff,360
41885,Anthony Witt,285
41886,Sample Company A,368
41913,Bradley Talbott,160
41893,Helen Abelman,297
41876,Alan Haines,28
41977,Clay Cheatham,10
41702,Ed Jacobs,1220
41762,Dorothy Wardle,130
41848,Mike Gockenbach,91
41930,Astrea Jones,11
41904,Kean Thornton,80
41972,Deirdre Greer,2060
41943,Jamie Kunitz,1994
41957,Sanjit Engle,83
41818,Michelle Arnett,192
41681,Michael Nguyen,23
41786,Kimberly Carter,234
41968,Patrick Gardner,28
41906,Bruce Stewart,187
41945,Sarah Foster,2691
41915,Rob Williams,66
41681,Mike Pelletier,204
41701,Roland Schwarz,1
41803,Troy Staebel,9
41898,Theresa Coyne,1038
41958,Joe Elijah,34
41998,Christine Sundaresam,713
41890,Ruben Dartt,318
41718,Sue Ann Reed,770
41853,Heather Kirkland,55
41760,Ann Steele,32
41961,Joy Bell-,328
41726,Brendan Dodson,169
41812,Eugene Hildebrand,536
41969,Henia Zydlo,724
41824,Yana Sorensen,10
41894,Daniel Byrd,185
41692,Dave Kipp,48
41705,Sally Hughsby,68
41740,Russell D'Ascenzo,106
41932,Harry Marie,457
41754,Art Ferguson,83
41950,Chuck Clark,40
41844,Nathan Mautz,14
41755,Speros Goranitis,108
41932,Michael Paige,89
41936,Adam Hart,1170
41790,Bruce Degenhardt,254
41846,Dorothy Dickinson,3
41821,Darrin Van Huff,20
41852,Eugene Hildebrand,41
41696,Michelle Huthwaite,2
41656,Jack O'Briant,428
41932,Joy Smith,40
41947,Julie Creighton,12
41880,Kristina Nunn,1278
41915,Roland Fjeld,276
41927,Anthony Garverick,41
41852,Greg Matthias,286
42004,Chuck Clark,209
41963,Mick Crebagga,324
41674,Shahid Collister,119
41794,Heather Kirkland,35
41891,Alex Russell,85
41893,Alex Russell,15
41925,Neil Knudson,103
41728,Roger Demir,81
41729,Alan Barnes,94
41838,Alejandro Ballentine,480
41912,Fred Hopkins,8
41759,Kean Thornton,5
41745,Shahid Hopkins,5
41796,Adrian Barton,470
41979,Naresj Patel,93
41806,Joe Elijah,776
41900,Gary Zandusky,514
41873,Greg Tran,88
41661,Mick Hernandez,1240
41898,Christopher Schild,301
41744,Harry Marie,74
41935,Tom Ashbrook,13716
41733,Sue Ann Reed,7
41943,Michelle Moray,103
41654,Brosina Hoffman,175
41975,Ralph Arnett,117
41695,Erin Smith,1444
41662,Alan Dominguez,4189
41831,Frank Gastineau,298
41674,Ross DeVincentis,512
42002,Erica Hernandez,65
41702,Richard Eichhorn,27
41832,Natalie Webber,30
41793,Alejandro Ballentine,30
41883,Michael Granlund,6
41894,Shahid Shariari,210
41946,Thea Hudgings,892
41779,Neil Ducich,26
41940,Sally Hughsby,24
41997,Filia McAdams,182
41884,Rick Wilson,598
41673,Bill Overfelt,482
41993,Michael Moore,37
41961,Victoria Wilson,1248
41968,Roland Schwarz,407
41857,Patrick O'Donnell,339
41912,Joseph Airdo,75
41865,Dan Campbell,2383
41893,Frank Hawley,370
41920,Joe Kamberova,4
41878,Steve Carroll,72
41831,Becky Pak,19
41977,Natalie DeCherney,48
41998,James Lanier,851
41764,Mike Kennedy,630
41890,Dario Medina,82
41890,Trudy Glocke,249
41751,Janet Martin,909
41810,Katharine Harms,921
41747,Pamela Stobb,563
41969,Sam Zeldin,502
41875,Patrick O'Brill,4590
41731,George Bell,128
41715,Ken Dana,541
41774,Ken Black,505
41914,Neola Schneider,414
41807,Joel Eaton,741
41909,Sanjit Jacobs,419
41716,Clay Ludtke,17
41985,Katherine Nockton,129
41755,Larry Hughes,9
42002,Harry Marie,7
41983,Herbert Flentye,44
41729,Maria Etezadi,60
41879,Ben Peterman,1133
41898,Brenda Bowman,32
41782,Vicky Freymann,13
41935,Helen Abelman,582
41907,Neil Knudson,38
41935,Brian DeCherney,582
41897,Craig Yedwab,896
41991,Giulietta Baptist,544
41979,Rob Beeghly,200
41956,Nathan Gelder,779
41925,Natalie Fritzler,673
41970,Guy Thornton,34
42003,Bruce Stewart,88
41899,Craig Yedwab,18
41940,Jack O'Briant,653
41850,Laura Armstrong,128
41947,Justin MacKendrick,16
41849,Matt Hagelstein,1171
41741,Henry MacAllister,23
41709,Emily Burns,54
41901,Dan Campbell,57
41874,Tony Molinari,210
41733,Katherine Hughes,25
41979,Alan Barnes,40
41744,Christine Sundaresam,253
41963,Nathan Cano,1729
41676,Cassandra Brandow,251
41972,Emily Phan,63
41968,Shaun Chance,320
41932,Hilary Holden,95
41808,Luke Schmidt,24
41884,Bradley Nguyen,115
41944,Adrian Hane,5
41669,Rob Dowd,5
41821,Ralph Arnett,271
41918,Greg Guthrie,753
41682,Cari Sayre,1052
41661,Darrin Sayre,654
41830,John Huston,229
41763,Darren Budd,833
41971,Doug Bickford,52
41763,Bill Overfelt,505
41755,Parhena Norris,110
41929,Maribeth Yedwab,547
41904,Muhammed Lee,152
41709,Maribeth Dona,933
41871,Jennifer Braxton,388
41951,Pete Kriz,101
41898,Dave Brooks,324
41922,Cathy Prescott,46
41891,Eudokia Martin,65
41906,Don Weiss,158
41878,Heather Jas,54
41883,Maxwell Schwartz,194
41688,Gary Hansen,178
41799,Tiffany House,490
41856,Harry Marie,17
41811,Jeremy Ellison,201
41815,Sonia Cooley,103
41926,Andrew Gjertsen,114
41883,Ashley Jarboe,639
41848,Dennis Kane,298
41764,Muhammed Yedwab,12
41904,Doug Bickford,56
41795,Erica Hernandez,118
41869,Emily Ducich,144
41971,Doug O'Connell,58
41853,Larry Hughes,272
41829,Sam Zeldin,146
41817,Tracy Hopkins,564
41730,Jim Epp,3099
41901,Barry Franzšsisch,23
41991,Logan Currie,28
41766,Trudy Schmidt,153
41879,Dana Kaydos,5
41957,Erin Mull,11
41774,Eva Jacobs,49
41816,Max Ludwig,88
41844,Tracy Blumstein,74
41771,Liz Pelletier,101
41768,Penelope Sewall,3360
41802,Zuschuss Carroll,5
41907,Paul Prost,400
41787,Roy Phan,130
41899,Adam Bellavance,21
41999,Guy Armstrong,160
41981,David Smith,19
41829,Tamara Dahlen,45
42001,Dan Reichenbach,178
41898,Gene McClure,12
41901,Tamara Manning,16
41731,Barry Franzšsisch,269
41802,Tom Boeckenhauer,719
41916,Hunter Lopez,23
41745,Noel Staavos,79
41666,Carol Adams,23
41816,Fred McMath,148
41769,Matt Connell,272
41690,Emily Ducich,58
41747,Sharelle Roach,2613
41940,Tamara Willingham,45
41956,Eugene Moren,972
41956,Ed Braxton,16
41853,Annie Thurman,96
41740,Bruce Stewart,232
41743,Yana Sorensen,437
42002,Christopher Schild,28
41806,Stuart Calhoun,4
41739,Bryan Spruell,761
41970,Lynn Smith,164
41987,Bart Pistole,288
41947,Bruce Geld,486
41981,Brosina Hoffman,373
41722,Anna Chung,144
41757,Cynthia Voltz,253
41752,Gary McGarr,18
41975,Joseph Holt,376
41926,Jane Waco,5326
41691,Katherine Murray,883
41905,Shaun Chance,40
41694,Ann Chong,80
41989,Saphhira Shifley,10
42000,Karen Bern,16
41960,Mitch Willingham,1920
41815,George Ashbrook,449
41834,Mark Hamilton,131
41899,Adam Shillingsburg,684
41746,Roy Franzšsisch,14
41722,Mary Zewe,348
42002,Greg Hansen,106
41858,Todd Boyes,115
41832,Tom Stivers,102
41753,Jay Fein,183
41706,Michael Granlund,49
41807,Claudia Bergmann,14
41977,Toby Carlisle,166
41787,Duane Noonan,477
41801,George Zrebassa,15
41960,Scott Williamson,811
41820,Carol Triggs,313
41981,Frank Preis,374
41958,Pauline Webber,96
41872,Eleni McCrary,40
41974,Bart Pistole,96
41915,Chad McGuire,387
41919,Ashley Jarboe,9
41990,Andy Yotov,222
41820,Max Engle,739
41995,Rick Bensley,16
41990,Kalyca Meade,420
41900,Tom Prescott,13
41892,Liz Carlisle,298
41968,Beth Paige,435
41887,Cynthia Voltz,12
41885,Bill Eplett,3481
41954,Maria Etezadi,241
41758,Janet Lee,752
41773,Mick Hernandez,458
41760,Don Jones,96
41912,Joe Kamberova,97
41820,William Brown,1101
41682,Magdelene Morse,148
41961,Xylona Preis,51
41656,Andy Reiter,5803
41817,Nora Preis,432
41995,Yana Sorensen,1000
41906,Kristina Nunn,14
41829,Vicky Freymann,134
41867,James Galang,98
41958,Clytie Kelty,124
41975,Maribeth Yedwab,10
41654,Rob Beeghly,30
41810,George Ashbrook,75
41779,Shahid Collister,2362
41663,Chris Selesnick,138
41983,Damala Kotsonis,927
41669,Vivek Gonzalez,137
41863,Sylvia Foulston,205
41941,Janet Martin,273
41983,Nick Crebassa,432
41726,Alejandro Grove,15
41824,Rob Dowd,88
41892,Grace Kelly,10
41896,Speros Goranitis,16
41902,Erin Smith,96
41943,Jane Waco,10
41876,Darrin Martin,657
41978,Darrin Van Huff,189
41902,Julie Prescott,35
41898,Dean percer,99
41936,Julie Creighton,143
41838,Shaun Weien,8
41824,Christina Anderson,546
41788,Patrick O'Donnell,302
41722,Raymond Buch,14052
41912,Patrick Gardner,304
41766,Max Ludwig,415
41771,Julie Kriz,95
41887,Helen Wasserman,850
41829,Harold Engle,470
41709,Candace McMahon,112
41901,Pete Armstrong,115
41718,George Zrebassa,381
41734,Tom Ashbrook,7
41992,Russell Applegate,286
41997,Darren Koutras,303
41895,Bart Folk,226
41793,Denny Ordway,69
41855,Adrian Barton,40
41751,Katherine Nockton,69
41810,Allen Rosenblatt,201
41794,Nick Radford,1112
41716,Denny Blanton,497
41801,Michelle Tran,824
41851,Jay Fein,90
41915,Juliana Krohn,375
41954,Gary Hwang,112
41983,Daniel Byrd,148
41946,Anthony Rawles,385
41970,Tonja Turnell,3084
41899,Craig Leslie,18
41802,Zuschuss Donatelli,61
41788,Lori Olson,247
41796,Noel Staavos,21
41743,Dave Poirier,8
41937,Patrick O'Brill,517
41961,Emily Grady,240
41767,Rick Wilson,2050
41855,Scot Coram,16
41661,Bobby Elias,269
41916,Amy Cox,1794
41922,Harry Greene,364
41887,Ralph Arnett,711
41810,Frank Olsen,165
41907,Karen Bern,1332
41974,Shahid Collister,2166
41934,Jennifer Braxton,61
41703,Darren Powers,90
41900,Shahid Collister,90
41981,Tracy Collins,50
41838,Anthony Johnson,1295
41907,Philip Brown,200
41790,Kean Thornton,205
41958,Toby Carlisle,22
41943,Jim Karlsson,912
41947,Kimberly Carter,447
41928,Dionis Lloyd,175
41954,Daniel Raglin,12
41985,Roy Skaria,13
41716,Philisse Overcash,24
41965,Benjamin Patterson,71
41996,Alex Grayson,183
41963,Anne Pryor,138
41916,Chuck Clark,463
41862,Ivan Liston,1646
41717,Barry Pond,33
41918,Todd Sumrall,5509
41977,Corinna Mitchell,522
41955,Catherine Glotzbach,18
41975,Alan Dominguez,917
41992,Harold Engle,129
42004,Patrick O'Donnell,467
41793,John Dryer,11
41947,Denise Leinenbach,41
41801,Ben Wallace,16
41902,Justin Ritter,698
41962,Maria Etezadi,20
41955,Max Ludwig,10
41946,Thomas Boland,3291
41820,Dan Reichenbach,695
41724,Filia McAdams,23
41952,Sharelle Roach,110
41756,Philisse Overcash,60
41774,Pauline Johnson,1418
41976,Max Engle,702
41984,Anthony Witt,321
41803,Lena Creighton,17
41966,Frank Olsen,36
41881,Cathy Prescott,78
41899,Jay Fein,74
41913,Cindy Chapman,165
41937,Carlos Soltero,12
41891,Frank Carlisle,220
41641,Steven Cartwright,474
41894,Cassandra Brandow,439
41726,Caroline Jumper,1875
41766,Mick Brown,818
41760,Quincy Jones,691
41789,Jesus Ocampo,24
41660,Tamara Manning,384
41950,Carol Darley,319
41709,Mick Hernandez,92
41730,Scott Cohen,34
41907,Brian Dahlen,254
41873,Dionis Lloyd,84
41916,Laurel Workman,21
41995,Sanjit Engle,124
41734,Darrin Sayre,401
41975,Erica Hernandez,168
41867,Bill Overfelt,50
41908,Katrina Willman,562
41744,Alan Barnes,118
41885,Ted Butterfield,238
41842,Pete Takahito,2
41830,Sean Miller,526
41663,Matt Connell,211
41998,Robert Marley,2970
41982,Delfina Latchford,434
41975,Dianna Vittorini,1020
41732,Amy Hunt,15
41996,Jeremy Pistek,8
41669,Bryan Davis,5
41842,Shaun Weien,292
41862,Steve Chapman,177
41794,Meg O'Connel,136
41884,Cynthia Arntzen,498
41975,Matthew Grinstein,8
41779,Adam Hart,342
41898,Alan Barnes,164
41788,Candace McMahon,483
41794,Saphhira Shifley,61
41766,Doug Bickford,84
41680,Sarah Bern,355
41731,Adam Shillingsburg,123
41934,Sara Luxemburg,1702
41701,Stewart Carmichael,19
41850,Gary McGarr,60
41886,Arthur Prichep,24
41996,Charlotte Melton,639
41898,Charles Crestani,32
41752,Bruce Degenhardt,675
41919,Mark Hamilton,309
41808,Ryan Akin,146
41753,Sean Christensen,155
41856,Harry Marie,3
41963,Richard Bierner,23
41792,Cynthia Voltz,54
41968,Frank Merwin,1447
42003,Ben Peterman,101
41964,Hunter Glantz,22
41999,Cynthia Voltz,42
41880,Sean Christensen,52
41885,Alan Hwang,1578
41852,Laurel Beltran,873
41820,Alex Avila,374
41725,Maria Zettner,20
41642,Trudy Schmidt,1323
41892,Sean O'Donnell,459
41933,Ed Braxton,950
41710,Max Jones,896
41988,Kelly Lampkin,205
41708,Karl Braun,511
41892,Sean Braxton,685
41893,Ken Heidel,85
41887,Eva Jacobs,421
41913,Cari Sayre,184
41978,Katrina Edelman,11
41915,Becky Pak,49
41897,Liz Thompson,71
41704,Pete Kriz,25
41948,Kelly Lampkin,1884
41976,Susan Vittorini,68
41762,Dorothy Dickinson,110
41731,Maribeth Schnelling,127
41998,Alan Hwang,1004
41983,Kalyca Meade,3
41901,Muhammed MacIntyre,29
41912,Michelle Ellison,51
41717,Scott Williamson,46
41934,Neil Knudson,18
41982,Luke Foster,219
41947,Paul Gonzalez,36
41998,Nick Crebassa,32
41920,Dean percer,1027
41907,Rose O'Brian,532
41984,Michael Chen,1670
41803,Maria Etezadi,544
41705,Don Weiss,68
41977,Chuck Sachs,239
41817,Dan Reichenbach,287
41984,Stephanie Ulpright,685
41890,Stefania Perrino,478
41955,Thomas Brumley,35
41967,Chris Selesnick,11
41670,Emily Burns,419
41773,Brian Moss,2229
41654,Sean O'Donnell,155
41925,Sean Miller,8
41967,Janet Molinari,316
41768,Maribeth Dona,48
41780,Allen Rosenblatt,41
41754,Damala Kotsonis,108
41894,Karen Ferguson,2089
41996,Chad McGuire,475
41985,Alejandro Savely,116
41795,Erin Mull,30
41916,Patrick O'Brill,33
41731,Nick Crebassa,5283
41951,Emily Phan,710
41891,Eugene Barchas,259
41956,Maria Bertelson,94
41925,Nora Paige,2258
41829,Vivek Gonzalez,75
41969,Rose O'Brian,1240
41794,Giulietta Dortch,1100
41666,Caroline Jumper,12
41841,Suzanne McNair,736
41950,Harry Greene,18
41691,Julie Prescott,20
41680,Marina Lichtenstein,21
41760,Nick Zandusky,23
41740,Dennis Bolton,386
41927,Ed Ludwig,38
41996,Jack Lebron,1090
41646,Dennis Pardue,34
41955,Tamara Dahlen,29
41738,Adrian Hane,440
41890,Justin MacKendrick,152
41755,Mick Brown,14
41684,Stewart Visinsky,36
41927,Berenike Kampe,46
41818,Greg Tran,20
41869,Adrian Hane,201
41811,Pauline Johnson,4
41940,Jim Mitchum,262
41757,Henry MacAllister,140
41870,Nicole Fjeld,323
41904,Rick Hansen,20
41750,Cynthia Voltz,478
41921,Barry Pond,43
41641,Janet Martin,955
41988,Ben Ferrer,1843
41787,Bart Watters,39
41760,Dionis Lloyd,63
41858,Gary Mitchum,1077
41660,Maris LaWare,12
41893,Skye Norling,763
41715,Matthew Grinstein,445
41958,Lindsay Williams,322
41892,Joy Daniels,29
41911,Sylvia Foulston,3
41772,Jonathan Howell,6
41701,Joseph Airdo,19
41914,Ken Heidel,7
41864,Dana Kaydos,1057
41982,Carl Weiss,593
41887,John Dryer,40
41662,Edward Hooks,23
41943,Ryan Akin,321
41978,Christy Brittain,62
41984,Chris Cortes,438
41925,Steve Nguyen,255
41920,Dean Braden,86
41951,Tony Sayre,462
41711,Guy Armstrong,40
41943,Mick Crebagga,481
41891,Roland Schwarz,117
41953,Brian Moss,3014
41915,Steve Chapman,37
41925,Matthew Grinstein,1172
41655,Sanjit Chand,13
41786,Bryan Mills,23
41897,Roger Barcio,1770
41659,Neola Schneider,1371
41782,Eric Hoffmann,68
41978,Chris Selesnick,12
41947,Don Jones,16
41968,Michael Dominguez,19
41779,Annie Thurman,97
41902,Adrian Barton,592
41712,Shahid Collister,523
41985,Richard Bierner,799
41810,Deborah Brumfield,464
41688,Julie Kriz,606
41883,Bart Watters,719
41956,Larry Blacks,27
41677,Skye Norling,30
41950,Maris LaWare,175
41989,Khloe Miller,274
41964,Sample Company A,28
41955,Meg Tillman,35
41719,Troy Blackwell,3
41934,Michael Dominguez,909
41641,Dennis Pardue,4
41760,Erin Ashbrook,10
41857,Nick Zandusky,151
41659,Dan Lawera,6
41949,Alan Haines,16
41649,Beth Paige,274
41684,Mark Hamilton,91
41950,Victoria Brennan,6
41730,David Smith,205
41998,Andy Reiter,18
41928,Marc Crier,15
41879,Sanjit Engle,6
41976,Giulietta Weimer,631
41976,Daniel Byrd,46
41828,Michael Paige,252
41969,Delfina Latchford,49
41943,Ross DeVincentis,205
41991,Dave Poirier,33
41996,Sandra Glassco,839
41743,Rob Williams,901
41939,Paul Gonzalez,26
41970,Frank Gastineau,152
41952,Kean Nguyen,274
41778,Brendan Murry,25
41707,Victoria Brennan,669
41873,Natalie Fritzler,866
41701,Ken Dana,108
41851,Tony Chapman,77
41709,Karen Seio,62
41807,Alejandro Ballentine,228
41724,Justin Deggeller,1987
41892,Arianne Irving,6
41813,Joe Kamberova,3
41970,Corey Catlett,265
41722,Bill Eplett,212
41640,Becky Pak,38
41897,Pamela Stobb,517
41720,Pauline Webber,64
41935,Marina Lichtenstein,64
41909,Sara Luxemburg,2
41978,Charles McCrossin,5
41967,Jennifer Patt,248
41992,Beth Paige,234
42004,Jill Matthias,3
41766,Gary Zandusky,55
41859,Jeremy Lonsdale,2563
41832,Joy Daniels,133
41768,Don Jones,128
41914,Ellis Ballard,644
41979,Patrick Bzostek,497
41817,Denny Blanton,526
41753,Greg Guthrie,17
41949,Anna Andreadi,13
41660,Cynthia Voltz,208
41670,Sam Zeldin,605
41878,Darren Powers,65
41792,Barry Weirich,325
41965,Henia Zydlo,55
41960,Lena Creighton,132
41976,Erin Smith,171
41955,Emily Phan,182
41984,Helen Andreada,14
41918,Ross Baird,64
41808,Katherine Ducich,51
41738,Denise Monton,2747
41734,Anne McFarland,384
41900,Meg O'Connel,830
41712,Stephanie Ulpright,1359
41981,Shahid Hopkins,128
41885,Ann Chong,2256
41891,Dorothy Badders,9
41801,Bill Donatelli,116
41795,Carol Triggs,9
41961,Katharine Harms,24
41864,Justin MacKendrick,598
41953,Jennifer Braxton,216
41859,Cindy Chapman,64
41905,Joseph Airdo,4749
41929,Bobby Odegard,125
41795,Lindsay Williams,104
41955,Brenda Bowman,1158
42003,Ken Brennan,210
41933,Matt Abelman,46
41993,Amy Cox,1666
41992,Tonja Turnell,6
41933,Ivan Gibson,199
41963,Aimee Bixby,139
41793,Cari Schnelling,25
41795,Michelle Lonsdale,6
41984,Brian Thompson,19
41929,Victoria Pisteka,1894
41815,Kean Thornton,3
41948,Katherine Murray,4
41688,Cyra Reiten,703
41957,Ken Brennan,630
41755,Rob Lucas,345
41929,Gary Hansen,600
41711,Ken Black,70
41647,Bart Watters,3060
41932,Rick Duston,17
41778,Todd Boyes,525
41971,Justin Ritter,656
41953,Matt Collister,164
41744,Craig Leslie,9
41953,Peter McVee,691
41767,Adam Bellavance,80
41877,Seth Vernon,131
41883,Jeremy Farry,19
41893,Shahid Shariari,3
41911,Sung Pak,10
41978,Larry Tron,74
41756,Larry Blacks,2
41717,Edward Nazzal,24
41962,Russell D'Ascenzo,183
41907,Bart Pistole,830
41640,Kelly Lampkin,163
41957,Alan Dominguez,164
41661,Penelope Sewall,384
41787,Eric Hoffmann,26
41956,David Bremer,11
41960,Bill Stewart,1126
41941,Sue Ann Reed,22
41765,Yana Sorensen,35
41902,Frank Gastineau,5
41976,Juliana Krohn,2480
41863,Daniel Raglin,478
41669,Tamara Manning,136
41655,Tonja Turnell,21
41758,Matt Connell,15
41942,George Bell,47
41953,Parhena Norris,97
41704,Claudia Bergmann,839
41905,Joel Eaton,727
41886,Katrina Bavinger,698
41785,Mick Hernandez,30
41852,Erin Creighton,94
41947,Beth Fritzler,361
41715,Susan Pistek,315
41858,Seth Vernon,161
41673,John Lee,272
41788,Alice McCarthy,130
41817,Chris Cortes,904
41969,Edward Becker,74
41999,Ralph Arnett,192
41886,Arthur Gainer,108
41990,Rick Bensley,172
41736,Charles Sheldon,8
41773,Carl Weiss,300
41954,Edward Becker,342
41774,Greg Tran,1078
41660,Thea Hendricks,161
41886,Aleksandra Gannaway,6
41745,Bart Pistole,16
41663,Harold Pawlan,101
41879,Dan Reichenbach,2972
41905,Peter BŸhler,31
41740,Sanjit Jacobs,15
41832,Karen Bern,1456
41725,Evan Minnotte,57
41717,Thomas Thornton,538
41954,Thomas Brumley,8
41939,Olvera Toch,608
41968,Patrick Ryan,8
41712,Frank Hawley,8
41908,Carol Triggs,278
41985,Ralph Ritter,609
41908,Raymond Buch,131
41922,Evan Bailliet,11
41853,Aaron Smayling,1476
41809,Neil Knudson,74
41905,Logan Currie,1083
41999,Giulietta Dortch,4
41963,Adrian Shami,55
41870,Charles McCrossin,23
41764,Lindsay Williams,502
41821,Gary Hansen,1585
41898,Meg O'Connel,36
41870,Pauline Johnson,10
41879,Sarah Foster,121
41922,Maria Bertelson,321
41975,Craig Carreira,259
41926,Troy Staebel,171
41951,Erin Creighton,38
41763,Mike Kennedy,49
41687,Joy Smith,705
41859,Fred McMath,80
41907,Anna Gayman,79
41995,Bradley Nguyen,13
41999,Joni Wasserman,400
41817,Steven Cartwright,240
41855,Ted Butterfield,17
41961,Ruben Ausman,286
41998,Dave Poirier,21
41890,Dean percer,8
41917,Paul Stevenson,20
42002,Lori Olson,126
41954,Nick Crebassa,26
41701,Maribeth Yedwab,677
42002,Kristen Hastings,726
41992,Aaron Hawkins,19
41968,John Lee,224
41783,Ken Lonsdale,70
41946,Ken Heidel,24
41666,Claire Gute,18
41821,Neil Ducich,1085
41956,Lindsay Shagiari,256
41670,Michael Moore,129
41956,Christine Sundaresam,47
41836,Michelle Moray,729
41689,Cynthia Voltz,287
41901,Saphhira Shifley,998
41928,Ricardo Sperren,13
